"inventory_version","sequence","source_document","source_sha256","identifier","entry_kind","matching_assignment_rows","applicable_defaults","required_methods","supporting_methods","required_evidence_references","evidence_owners","final_approvers","representative_evaluation_applicability","representative_evaluation_evidence_references","representative_evaluation_rationale","obligation_scope"
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","469","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CARRY-EQUIPMENT-POUCH-001","Stable requirement or process entry","AR-011;AR-058","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-011;AR-058","Implementation team and Qualified Specialists for equipment-profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-011;AR-058 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","470","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CARRY-CONTAINER-001","Stable requirement or process entry","AR-011;AR-058","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-011;AR-058","Implementation team and Qualified Specialists for equipment-profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-011;AR-058 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","471","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CARRY-COMPATIBILITY-001","Stable requirement or process entry","AR-011;AR-058","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-011;AR-058","Implementation team and Qualified Specialists for equipment-profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-011;AR-058 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","472","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-CARRY-OVERFLOW-001","Stable requirement or process entry","AR-011;AR-058","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-011;AR-058","Implementation team and Qualified Specialists for equipment-profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-011;AR-058 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","473","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-ITEM-PICKUP-HANDS-001","Stable requirement or process entry","AR-011;AR-058","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-011;AR-058","Implementation team and Qualified Specialists for equipment-profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-011;AR-058 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","474","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-ITEM-PICKUP-HANDS-002","Stable requirement or process entry","AR-011;AR-058","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-011;AR-058","Implementation team and Qualified Specialists for equipment-profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-011;AR-058 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","475","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-ITEM-PICKUP-HANDS-003","Stable requirement or process entry","AR-011;AR-058","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-011;AR-058","Implementation team and Qualified Specialists for equipment-profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-011;AR-058 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","476","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-WEAPON-BEHAVIOR-SOURCE-INVENTORY-001","Stable requirement or process entry","AR-012;AR-059","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-012;AR-059","Implementation team and Qualified Specialists for profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-012;AR-059 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","477","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-WEAPON-BEHAVIOR-CATALOGUE-001","Stable requirement or process entry","AR-012;AR-059","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-012;AR-059","Implementation team and Qualified Specialists for profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-012;AR-059 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","478","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-WEAPON-BEHAVIOR-CATALOGUE-002","Stable requirement or process entry","AR-012;AR-059","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-012;AR-059","Implementation team and Qualified Specialists for profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-012;AR-059 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","479","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-WEAPON-BEHAVIOR-CATALOGUE-003","Stable requirement or process entry","AR-012;AR-059","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-012;AR-059","Implementation team and Qualified Specialists for profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-012;AR-059 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
"e4488035116f10c0bdf8f704a4a76e5a79258ab2877449910f4e153cd9493857","480","docs/requirements/training-simulation-initial-requirements.md","b9ac305346f8a3c2c0be57ee6ea52e75eb85393a3edecb80e924266b2023d65b","REQ-WEAPON-BEHAVIOR-CATALOGUE-004","Stable requirement or process entry","AR-012;AR-059","Inspection=Accumulated;Automated Test=Accumulated;Analysis=Accumulated;Representative Evaluation=Not Applicable;Demonstration=Accumulated as Supporting","Inspection;Automated Test;Analysis","Demonstration","AR-012;AR-059","Implementation team and Qualified Specialists for profile evidence","Project owner","Not Required for Identifier","None","The objective criteria and reproducible technical evidence assigned by AR-012;AR-059 are sufficient; military subject matter alone does not require Representative Evaluation.","Before procedure approval, enumerate stable obligation keys and confirm this objective-sufficiency decision for each key."
